Cell Number,Frame,Area,Perimeter,Extent,Solidity,Compactness,Elongation,Circularity,Convexity,Centroid_X,Centroid_Y,Centroid_Distance
2,15,18611.0,655.8772003600252,0.6517369379464911,0.897607793961609,0.6023783204990042,0.5959199211522138,0.5436689180204144,0.9925298561614357,1926.7616463381871,133.07071086991564,7.460062230328795
2,16,20551.0,800.9604614807105,0.6248403770142901,0.826769119362755,0.695790753417236,0.41200980562265554,0.4025507748856963,0.8166845452512956,1934.348158240475,143.6762201352732,13.039631498671284
2,17,19120.0,738.5168106668144,0.6077558804831532,0.8376412862525191,0.6952861581958036,0.4226222316711453,0.4405315132804058,0.8523106451972743,1937.7965481171548,139.12112970711297,5.713163882675244
2,18,22216.0,898.6234123846127,0.5803552769070011,0.7787982892799551,0.6216764033246123,0.5014056649956107,0.34571663093393395,0.8080493129341166,1926.4669157364062,142.25459128555997,11.754962839010135
2,19,20913.0,922.558441227157,0.5658279220779221,0.7584868707384302,0.5914098491497983,0.5504040711131541,0.3087723674320601,0.7787855437454599,1923.3335246019221,140.22584038636256,3.7328233567445745
2,20,21527.0,900.1147904132612,0.6144953185658826,0.7918705168291337,0.7177381133401722,0.3551717569322651,0.3338855154005231,0.7339718761914993,1932.9034236075627,144.55906535978073,10.505227539107118
2,21,19680.0,716.9188309203678,0.5750350631136045,0.7991878172588832,0.6077426034580238,0.5525677476720094,0.48116605596724327,0.958492703094527,1929.6525406504065,135.66265243902438,9.471768729109085
2,22,18701.0,657.4629867976521,0.6440625430500069,0.8831224027200605,0.6000983421539852,0.5902514784950408,0.543665879492417,0.9974799233767709,1927.4031869953478,134.3113737233303,2.624032399383412
2,23,21003.0,883.3868683519032,0.5985465944713594,0.7841621863799283,0.6490320556757114,0.4587139244183295,0.3382122379268731,0.7715150281697172,1928.475884397467,142.71161262676762,8.468452831027365
2,24,20501.0,935.4284989122459,0.5805510718432305,0.767052044748756,0.6698857673463654,0.42253906643068295,0.2944175643378297,0.7170611635127861,1932.3378859567827,141.26715769962442,4.123288260685162
2,25,18243.0,737.6467529817257,0.5865162037037037,0.8169360978012629,0.6731858528308501,0.4537347002654897,0.4213172609006684,0.8483584894626117,1937.401030532259,137.27237844652743,6.449317349390553
2,26,19125.0,756.3746750430835,0.5604888341832249,0.7914666445952657,0.6044581274496107,0.5498308179695715,0.4200851689817513,0.8912673207772772,1926.7038954248367,140.4320522875817,11.154023412575867
2,27,18113.0,742.1320343559643,0.5555112555971293,0.7809010562621255,0.587540493657942,0.578102700150254,0.41327381972087196,0.8939165509814392,1926.8101915751117,143.36443438414398,2.934308032876269
2,29,17876.0,669.1787155501902,0.6236176521890807,0.8752876658669148,0.5636045814057937,0.6413755597001144,0.501644404147882,0.9927845440521926,1921.0314388006266,137.92565450883868,7.9356354604181405
2,30,18001.0,664.8355697996826,0.6475645729908627,0.8940597993443926,0.5637814988212275,0.6394480893141803,0.5117737452680752,0.9937696807836661,1921.5729126159658,143.4933059274485,5.593919575024825
2,32,20458.0,814.5695885154504,0.5647325125600398,0.7783738538218621,0.4732146278330277,0.7244659233570643,0.38745088252664955,0.9702673620901171,1904.3599569850426,143.66966467885425,17.213859066500174
2,33,20319.0,794.0904037956217,0.5480364656381487,0.7904072820632513,0.4920131693063193,0.6991693342157606,0.40492286287676416,0.9777122509537822,1913.3137457552045,141.92898272552782,9.121420229510031
2,34,18198.0,684.634559672906,0.5894470896900204,0.8534846637276053,0.5600141573390995,0.6310806272723379,0.48788322789214744,0.992593025344394,1926.9532366194087,140.37152434333444,13.728123966768846
2,35,17903.0,675.8061325481598,0.6041983058283554,0.8705567712132264,0.561223387961074,0.6320239373759131,0.4925966101035313,0.9921372252454759,1927.7878567837793,141.16505613584314,1.151643835782582
2,36,18048.0,679.906637611548,0.6121286121286121,0.8742915273942741,0.5548971701837501,0.6379216508404577,0.49061450539069995,0.9942646574746796,1926.3011414007092,144.2521609042553,3.426446917932672
2,37,17953.0,692.0843071412118,0.605701754385965,0.8858242463117383,0.5470153015979481,0.6533050107196368,0.47100865901626043,0.9810621274473098,1925.5292151729516,144.13145435303292,0.7813067084110348
2,38,17334.0,657.5634918610405,0.6431910946196661,0.9025304592314901,0.5642153442156784,0.6345442926720726,0.5037711239241699,0.9899212477676715,1929.5270566516672,143.37787008191992,4.068246027787385
2,39,17462.0,657.2203461105328,0.6337833914053427,0.8902370634718327,0.5619978109684675,0.634030806397013,0.5080212144289393,0.9924369878610094,1930.7127476806781,141.51551941358377,2.2077620406486718
2,40,17176.0,657.8416664540924,0.6142402460394092,0.8654204665692548,0.5716229127036285,0.6168584890481541,0.49875715688698735,0.9889810264057354,1933.8898462971588,141.266592920354,3.1868354237197196
2,41,17011.0,674.5340546095175,0.5714525665143778,0.833668218573879,0.5620981151075722,0.621037765322513,0.4698204838415755,0.9828676527815423,1931.0871200987597,141.39427429310447,2.8056330259212796
2,42,16558.0,661.7056274847714,0.5726637614996196,0.8322694144257351,0.5700535727605255,0.6148611376998384,0.4752127519090495,0.9825355092291057,1931.3727503321657,140.45005435439063,0.986476519183467
2,44,16519.0,654.8122292025696,0.5985144927536232,0.8395080550896986,0.5631727744608321,0.6176727493847947,0.4841278357920867,0.9851346373833638,1934.8443005024517,142.5869604697621,4.076521596989884
2,47,16836.0,675.1553749530773,0.580952380952381,0.8369873228933632,0.5412851353301978,0.6403007979803332,0.4641317968565314,0.9883959653443525,1932.2226775956285,141.62995961035875,2.7908345186482713
2,48,17182.0,692.8772003600253,0.5791034715200539,0.8237606673698341,0.5294121386860106,0.6516215582469211,0.4497498603337203,0.9821255785524863,1932.951751833314,143.79554184611803,2.2850154625062506
2,51,16948.0,729.889393668845,0.5572983459932261,0.7554941381001203,0.46926834372016046,0.7123092600043952,0.3997736945652654,0.9750299169728981,1922.4298442294075,141.9506726457399,10.682419294881017
2,52,16948.0,729.889393668845,0.5572983459932261,0.7554941381001203,0.46926834372016046,0.7123092600043952,0.3997736945652654,0.9750299169728981,1930.4298442294075,140.9506726457399,8.06225774829855
2,53,15646.0,682.4690834520619,0.5352353585112206,0.7816356097317281,0.5229749260566519,0.6512137221204477,0.4221309795979921,0.9781593122742315,1942.6123609868337,140.99603732583407,12.182601220559118
3,0,34402.0,1078.517856687341,0.5576954252180397,0.8446146669612825,0.4729839676390051,0.7488797392991459,0.37165405497302734,0.9659675670942822,1543.961194116621,158.88186733329457,0.0
3,1,34825.0,1027.210244842766,0.5786133218136807,0.8778674061003277,0.5044924894790578,0.7204033860793415,0.41474609416550795,0.9769292688406838,1552.501478822685,158.97639626704952,8.540807841179022
3,2,36500.0,1161.210244842766,0.5848328019099197,0.8456316752774367,0.5037124131247784,0.7210042191881761,0.340158251880423,0.8967967892767812,1549.3469589041097,157.6594520547945,3.41838236229946
3,8,37001.0,1018.9676041556468,0.5989542864542865,0.8873354277080985,0.5281504877208829,0.694792870635232,0.44781905798564337,0.9912950491198773,1534.5922272371017,157.21577795194725,14.761400789726713
3,9,33425.0,842.7838379715733,0.6923156586578293,0.9618428246669161,0.6130051281884833,0.6171366224104344,0.5913558300941429,0.991034052773884,1515.4790127150336,159.17911742707554,19.213788571262892
3,16,34429.0,1072.3635277547903,0.5978398652520447,0.8924053913945049,0.5084277870403124,0.7290054233331367,0.37622721109496005,0.9393530855470414,1497.1701763048593,161.93636178802754,18.515287930802643
3,18,33592.0,930.2569260369921,0.6452554744525547,0.9386911082546248,0.5529999873124968,0.685572757102707,0.48779787194556845,0.9800207951258758,1499.2883722314837,160.42965587044534,2.5994069911511097
3,19,38790.0,1180.9676041556468,0.5546975546975547,0.8820920977828312,0.46744223674465996,0.7637296346470649,0.3495052267371751,0.9908807336045959,1512.6053879865945,161.3931683423563,13.351826276034183
3,20,38661.0,1193.3107499061543,0.563243006993007,0.8640874346251843,0.45766106247540217,0.7695635665728505,0.34117393246779737,0.9833734627271021,1529.4575411913816,158.79695300173302,17.050964832891534
3,35,37881.0,1065.5706345359768,0.6605000697447343,0.8718898888300688,0.49570433028188365,0.722557276316165,0.41924395777166124,0.958723749570096,1515.5301338401837,150.11496528602729,16.411873330667213
3,36,36311.0,1059.3279938488574,0.6491409979083612,0.8816773504273504,0.4736337168594327,0.7461891010185832,0.40661853870564896,0.9717520114073509,1533.1517721902453,153.40794800473685,17.92668048820201
3,38,40401.0,1352.5361466505706,0.6020654506437768,0.8160004847407647,0.45232749803731837,0.756376794285432,0.27752634614240523,0.8241250667227894,1513.7506002326675,154.64778099551992,19.440747392333943
3,39,39190.0,1313.0092347159891,0.5993087839491069,0.782329221064399,0.4306293243211948,0.7642068693674315,0.28566008843035845,0.8730130270804684,1503.7605511610104,157.3960704261291,10.361185996231988
3,40,46390.0,1311.4528855298854,0.6610522115823073,0.871010138941044,0.4627048067465691,0.7624471112058497,0.33894470249583347,0.9095264428656749,1506.9806639361932,152.0032765682259,6.2810311158864485
3,41,45626.0,1289.0031380615796,0.6390196078431373,0.882395033554451,0.4632267947078328,0.7694809469096431,0.3450756469596387,0.9352413223302963,1499.7814842414414,153.35663875860254,7.325283441319383
3,42,49633.0,1321.7544007200504,0.6410627332963073,0.8751300361456404,0.44982893809080365,0.7857513240729821,0.3570087498512644,0.9636976726765598,1489.024338645659,152.37569762053474,10.801778875963521
3,61,42005.0,1191.2102448427659,0.6142159443177165,0.8330193356470005,0.4413889663921941,0.7812295970429712,0.3719923539659838,0.964601943877367,1473.8146173074633,148.93512677062253,15.594010098715259
3,62,41118.0,1236.2518754031087,0.5951970817712028,0.8050513950073421,0.435992591481932,0.7820974282306687,0.338086569974787,0.9313866509615146,1471.2129967410867,148.65331484994405,2.6168392251015677
3,63,41820.0,1264.8670990922583,0.5805430618024321,0.8056406403513842,0.43166510388336254,0.7867799798891822,0.3284763454802212,0.9473381993722477,1476.5849115255858,149.36654710664754,5.419056071302614
4,0,30846.0,1245.813275223096,0.44912638322655796,0.6528115807072866,0.3412670196975109,0.8331784018507684,0.24974845460538433,0.9487224482229245,1846.3038643584257,1005.1482526097387,0.0
4,2,31130.0,1237.7716446627537,0.4524380495603517,0.6659678247475612,0.3452946856860417,0.8279944306517264,0.2553335748608283,0.952567436716052,1854.308287825249,1005.4789913266945,8.011253530823025
4,3,30145.0,1242.842712474619,0.4417238145477991,0.6699782193181313,0.3657495982588163,0.8105711101962199,0.24524084957309736,0.9360831404340284,1867.829258583513,1007.2355614529773,13.634595294851188
4,4,29980.0,1231.5706345359768,0.4420459739608676,0.6760017136801281,0.3705932648329743,0.8062066968656383,0.24838355713667076,0.9345468507974688,1869.132288192128,1007.9070380253503,1.4658673023754425
4,6,30240.0,1251.511760032931,0.43636363636363634,0.6704802447785021,0.37050850379307104,0.8058676586560015,0.24261730881232696,0.931069739921727,1864.5811507936507,1008.6124669312169,4.605483857430273
4,7,29801.0,1194.8427124746188,0.44439308082314344,0.677973427973428,0.3798361116768229,0.8005943947993234,0.26231264299965973,0.9548201958108788,1873.5274319653704,1009.1663031441898,8.96340790962152
4,12,37636.0,1827.1574669941301,0.4334696228044918,0.6349709812390336,0.3671667796792723,0.7873469630786916,0.14166460979946088,0.7367034204534054,1857.1948666170688,1015.5718195344882,17.543754760111202
4,13,32951.0,1328.4406922210658,0.4612272892696173,0.644997748938086,0.3778245994282829,0.7856206613992197,0.23463571708173245,0.8900156762701302,1871.2785954902733,1014.6815271160208,14.111840403162036
4,14,34045.0,1307.0264786586927,0.4858227378455128,0.7128499340438451,0.38077376968691906,0.786938642117569,0.25043465765347755,0.8943212719276081,1864.8886473784696,1013.1869878102511,6.562399302696729
4,15,35346.0,1361.1686142824235,0.5013688137420389,0.6956915385675202,0.3898767715047445,0.7762916292907063,0.23973215199451414,0.8669991494527859,1868.9746505969558,1011.5022067560686,4.419718260479056
4,16,35610.0,1221.0264786586927,0.5196567726118554,0.7374197556429902,0.41065894840491807,0.7756463947475276,0.30014538753673087,0.9416917110735065,1864.5707385565852,1015.157399606852,5.723187576494347
4,17,34150.0,1307.3696244092002,0.5013948025253266,0.7116510721653782,0.3917154621081521,0.7796357849003395,0.2510751850489263,0.8883836041674026,1869.1093118594436,1014.9966325036603,4.541419787565046
4,18,35517.0,1202.1980515339462,0.5117133471645919,0.7499049871204764,0.43621018190290667,0.7506763457848484,0.30881195146251944,0.9523402412927207,1877.435594222485,1017.306050623645,8.640624401164992
4,21,36829.0,1220.4995667241114,0.5407282337395389,0.7677826884589727,0.42686644930558043,0.7589536253704765,0.31068803740286144,0.9496952106057718,1869.6403920823263,1018.4184202666377,7.874169329433108
4,23,38273.0,1323.9198769408943,0.5260459618450712,0.7279003423354887,0.41593410991361146,0.7688609876528127,0.27439675065976254,0.9164793530943298,1865.8209965249653,1018.7589945914875,3.8345499467781696
4,24,38312.0,1255.0853531617383,0.5401533949921047,0.7367408945809777,0.42408055698892644,0.7547612633409185,0.30563153685787775,0.9436606587097539,1871.0868657339736,1017.2805909375653,5.469465777414866
4,25,34307.0,1369.955410846827,0.4871769383697813,0.6840195394277739,0.4212279487628437,0.7484429719072011,0.2297099157406398,0.8626780881422114,1878.3344798437636,1016.3312735010347,7.309522137576983
4,26,34997.0,1450.1980515339462,0.49015406162464986,0.6752657881027264,0.3914209143397774,0.7745300522778003,0.20911541444249843,0.8270216834511877,1868.6564276938022,1017.6520273166271,9.767757371002467
4,28,35027.0,1432.5645378815668,0.5121804995028367,0.7435783127414767,0.4149807257831116,0.7585505217213496,0.21447882106582059,0.8139469424651264,1874.600993519285,1020.3602363890712,6.53240072512146
4,39,35937.0,1292.3158005400378,0.5076923076923077,0.7475506001289706,0.43084744764424765,0.7415459422402371,0.27040478663801293,0.9072212078494611,1880.23975290091,1019.0085705540251,5.798500486633836
4,40,35206.0,1261.7716446627535,0.5047817047817048,0.7423354278244001,0.45129170825491066,0.7228318208109887,0.27788494703885314,0.9069119608256275,1886.1189569959665,1018.9932397886724,5.879224083473645
4,41,40312.0,1206.558441227157,0.5812414389733978,0.7995398560066641,0.46655168944308245,0.7299700654119643,0.34797455219863604,0.9667788452803084,1872.006201627307,1023.6223953165311,14.852573682588845
4,42,38480.0,1227.9554108468271,0.5575195595479571,0.7838344333088895,0.473519092265808,0.7183136240551014,0.32068580251057627,0.9218353046784495,1865.781470893971,1023.4831860706861,6.226287169466938
4,47,36004.0,1300.1564209736036,0.5319739952718676,0.7357364721268596,0.4336951895819088,0.7490129927180479,0.2676513306024576,0.8814566514974099,1874.44725586046,1018.7055604932785,9.895531074345014
4,48,38018.0,1428.671139599365,0.5720777657397376,0.7644882364769756,0.45561549802435186,0.7286071927243997,0.23406398082370874,0.7949675913854904,1873.6473512546688,1020.2079804303224,1.7020907865307764
4,52,34911.0,1280.9015869776647,0.5771462579973218,0.8088364765302812,0.4842411338406237,0.7096720771607209,0.26738720748270695,0.8223926955758536,1883.5471054968348,1026.0348027842228,11.487253492423518
4,53,35540.0,1358.250829382582,0.5424297924297924,0.7570561295132602,0.44777921392381087,0.7399634001134117,0.24208469288863435,0.8284946928106548,1873.0980022509848,1027.406133933596,10.538705222354112
4,54,36145.0,1450.2691193458118,0.5328605967684868,0.7252789148406774,0.4284812662767146,0.7595335729329149,0.2159538215919386,0.7956668214100721,1859.1858624982708,1026.140462027943,13.969594048210718
4,58,37467.0,1408.9432175380073,0.5447130831746216,0.7372491145218418,0.4288739199428686,0.7609356239625964,0.2371765802293824,0.8243086693808657,1863.1358528838712,1027.9737101983078,4.354678277494378
4,59,37346.0,1387.9432175380073,0.5362645567984377,0.7480870157445615,0.4295873184172955,0.7584559259102625,0.24361866499243642,0.8428942734897756,1864.1339902533068,1027.927274674664,0.999216926457915
4,60,35006.0,1250.700576850888,0.5841732861624724,0.7842548615467336,0.475900463617453,0.7207700240824169,0.28121964273417077,0.8307831481882187,1878.8924184425528,1029.143175455636,14.80843061658789
4,61,35029.0,1262.6589462905454,0.5711094807206326,0.7724826886605213,0.4695557488237135,0.7227770164091116,0.2760994128148216,0.8297147480515219,1878.3233320962631,1028.3990122469954,0.9368234362075016
4,62,34404.0,1236.3158005400378,0.6029759713970241,0.7874751081507931,0.4939999567147233,0.6985510738022184,0.2828524622082143,0.8105456551949479,1885.8921055691198,1029.1997151494013,7.611008935833722
4,67,40112.0,1330.9432175380073,0.5852007469654529,0.8159479251423922,0.47740718230770113,0.7131088206318321,0.2845542823214805,0.8547230713232659,1874.840745911448,1021.2477812126047,13.614911076404217
4,68,39527.0,1451.8549057834387,0.562854213539145,0.7978966067139022,0.4704713358438551,0.7186477656706307,0.2356444876864386,0.7972186025885799,1873.571103296481,1022.7631492397602,1.9769503351034843
4,73,40702.0,1348.3574311003804,0.6017534262777392,0.8283708151012517,0.4778451858579664,0.7160331460713354,0.28132967727339825,0.8390543991235142,1873.4746204117735,1020.7100633875485,2.0553516642154404
4,76,43639.0,1242.0731598529187,0.6205332385353715,0.8513099627397046,0.48884738916322146,0.716462442137381,0.3554596425079038,0.9385831065025241,1866.1220467930063,1018.9089575838126,7.569961752587748
4,77,40048.0,1485.3990616607232,0.5698998178506375,0.7989625935162095,0.45121764289072264,0.7407553963174456,0.22808903396353283,0.7839757251369892,1863.8585197762684,1021.2117459049141,3.2289918871536503
4,78,39812.0,1412.6000717874995,0.5960594083123727,0.8121748709684,0.4503215781334754,0.7448773190029913,0.25071794037404926,0.8156109104173879,1862.3684065106,1022.4939465487793,1.9658270614805873
4,80,37094.0,1206.2680733252853,0.5491014595730823,0.7705602526018405,0.41289764034552606,0.7780672459172211,0.32035083838861445,0.9610663079669511,1863.182805844611,1013.7010837332183,8.830497311505873
4,81,38085.0,1342.4751801064717,0.5859411058801809,0.7730797336797661,0.43839020424914665,0.7561245616495815,0.26555304988541784,0.8480108707362641,1863.094787974268,1026.8217408428516,13.12095233335103
4,82,39165.0,1396.730014102411,0.5939490445859873,0.7714809124216996,0.45031674516966974,0.7446861870025905,0.2522801400658443,0.81290163251284,1862.087527128814,1025.6406230052344,1.5522930641867831
4,83,37446.0,1268.1736649163067,0.5730945821854913,0.7854101558403423,0.4248781764163637,0.7726105710734933,0.29258889336733135,0.9088468824825148,1859.6172888960102,1026.3485552528975,2.5696779942410184
4,84,39387.0,1404.0020920410527,0.5866660708700121,0.7816276716080253,0.4429943718735028,0.753194894297915,0.2510887515006114,0.8247778987710519,1859.5753675070455,1026.5383756061644,0.19439436557447334
4,86,40422.0,1313.9310242291876,0.5923158079831194,0.8128456232781677,0.4531008001014046,0.7443751934630747,0.29422700250082406,0.8805336328206145,1862.9870615011628,1021.0494285290189,6.462831881242207
4,87,37072.0,1356.4934700697013,0.563875579892007,0.7888498776465581,0.42589926515685184,0.770226486551275,0.25317479412983573,0.8463229280666411,1860.8540677600345,1023.1138864911524,2.9684421801862353
4,88,38816.0,1463.7716446627535,0.576383939177952,0.7761492471656236,0.43923370449203986,0.7538031471601938,0.2276533173507961,0.7901623972923513,1858.801087180544,1028.5800958367684,5.8390216534847985
4,89,38909.0,1372.4579361637686,0.564315653599037,0.7637002433854125,0.44079520651580856,0.7530381138759027,0.2595743932326455,0.8485632104731964,1860.1781078927754,1028.3248348711095,1.400479990040275
4,90,37130.0,1378.3929650063133,0.5413720201210177,0.7512240521183183,0.442072556136764,0.7484019473488865,0.2455775811634941,0.8266479644054128,1866.4691893347697,1028.0685429571774,6.29629980662862
4,91,37157.0,1269.1025971044412,0.6142769759791037,0.8175357535753576,0.4952629084842103,0.709456291902286,0.2899058911948711,0.8244996698305167,1876.3589633178135,1032.1465403557877,10.697555431908848
4,92,37352.0,1258.2091988222396,0.606048805815161,0.8114884094809793,0.5021709650828275,0.7019073133110143,0.2964954362335983,0.8315581917583843,1878.554562004712,1033.7747911758406,2.7334692840624664
4,93,37498.0,1403.3279938488574,0.56626396858955,0.7671126385990753,0.45109400943981354,0.7465766311849835,0.23927624872846726,0.8077557411777094,1865.799455970985,1031.4467971625154,12.965812202006223
4,94,35520.0,1349.5290039756342,0.6073871409028728,0.8043296121011753,0.4822854398517847,0.7219403971368112,0.24508592756989556,0.7707370706797386,1875.3344313063062,1032.3673423423425,9.579308851544878
4,95,37275.0,1456.0498192558055,0.5617088607594937,0.7541729893778453,0.44351937506543565,0.7459596775228066,0.2209403545546399,0.7822953225713182,1866.077156270959,1031.0749027498323,9.347060563639818
4,96,37844.0,1504.4995667241112,0.5660270120701776,0.7592640892402143,0.4377076049933205,0.7507129362390794,0.21009840907797006,0.7662470285254122,1862.0836592326393,1029.8217947362857,4.1854866250751135
4,97,37295.0,1533.6061684419096,0.565958996615931,0.7560921218018894,0.430467610288683,0.7550588719498115,0.19926580689612244,0.7479501495485009,1858.4954283416007,1031.6032712159806,4.006127728257045
4,98,38541.0,1485.2863632885148,0.5910743041177824,0.7689898042658473,0.43735210602446123,0.754740012301063,0.21953939113676388,0.7778042013005702,1858.8563607586725,1032.127267066241,0.6362734166877337
5,0,20008.0,1260.475180106472,0.5513668430335097,0.7563031563031563,0.25592465928657154,0.9217185518252806,0.15825044715901168,0.9679743513970014,1672.1071571371451,1061.0869152339064,0.0
5,3,21429.0,1324.5168106668145,0.5864532019704434,0.7151104585196556,0.2556033937528096,0.9234294352881829,0.15349591408604116,0.9329612576931409,1677.2097624714172,1064.6164543375799,6.204371642777506
5,5,21689.0,1265.1025971044414,0.5305528375733856,0.6554746290307958,0.2552572728171511,0.9164401638645572,0.17029343203694933,0.9651351205406472,1661.760154917239,1065.1488312047582,15.458777400131732
5,12,16175.0,1038.9188309203676,0.6405686903488971,0.7523255813953489,0.29425011623819747,0.9010432996966757,0.18831760276430085,0.9158369269849977,1642.3134466769707,1064.485255023184,19.458026486025677
5,37,18051.0,1185.7472580451138,0.5710534640936412,0.7753199896916072,0.26459664806844413,0.9172961868483313,0.1613343605662932,0.9731968614569756,1626.7189075397484,1067.590272007091,15.900653488857209
5,40,19919.0,1274.1848122046,0.5390506603160857,0.7771145443196005,0.25610805907981227,0.923299751125135,0.15417449952979909,0.9910602646576653,1607.5615241729001,1068.8315678497916,19.19755590781029
5,42,15720.0,1017.605122421383,0.5705367836533227,0.821745948771563,0.3048073835795784,0.8928414516280188,0.19076725773696457,0.9769090419943421,1591.2076335877862,1068.352544529262,16.360904639153972
5,45,20565.0,1363.422402257836,0.5189643424937542,0.7536003517900985,0.24516203687768856,0.9301782321902302,0.13902014166357332,0.9722019065665309,1590.091514709458,1069.4988086554827,1.5998883703624314
5,54,17445.0,1199.723917448001,0.5478613152440174,0.7436061381074168,0.2519566263645413,0.9264221577188135,0.15230641785091897,0.9704804903910692,1572.750358268845,1071.0249928346232,17.408186144640894
5,60,18257.0,1257.0609665440988,0.5592073021318305,0.7642749497655726,0.2427324352205275,0.932832675073305,0.14518662081304837,0.9775933507014668,1562.6669770498986,1073.4594402147122,10.373095528964551
5,61,18953.0,1275.5046173579947,0.5588382721509656,0.7795738729845344,0.23741765020404923,0.9358917559821335,0.14639416146843168,0.9824637762033775,1546.92164828787,1073.6621115390703,15.746633084252634
5,63,20168.0,1419.445742854949,0.5291493939234927,0.7437949474460631,0.2271382926725756,0.9408795578738026,0.1257868100104425,0.958337902456232,1527.1285700119001,1074.889428798096,19.83109314417579
5,68,21254.0,1379.4457428549488,0.4972161137884247,0.7260119555935098,0.23071289424796523,0.9391306877161758,0.1403593323716172,0.9797571714360072,1521.095417333208,1073.0531194128164,6.306422393312812
6,0,29621.0,1139.8792924010781,0.48758847736625516,0.7386230456574321,0.5018876936331437,0.6830184563404301,0.28647837985646835,0.9036900193288833,1147.5408325174708,1881.781540123561,0.0
6,1,31475.0,1058.239682094289,0.516678157523228,0.8055022392834293,0.5589118306580029,0.63057465146428,0.35318928314464526,0.9270198869816066,1161.1681334392374,1884.098935663225,13.822939358169656
6,2,28800.0,966.0914498161482,0.602031857519127,0.8046715654773546,0.6271963120340276,0.554417187815354,0.38776256076828414,0.8965142851816468,1164.6274305555555,1883.4830555555557,3.5136939032860366
6,3,27604.0,874.872149726142,0.6253029788197983,0.8296964232040878,0.6360189032310454,0.5529507137780547,0.45320292014550106,0.9317295364278102,1164.9956528039415,1888.0966526590348,4.628268127219691
6,4,24476.0,824.8721497261419,0.6243240485664728,0.8163564805549997,0.6956905328330434,0.47382256363764397,0.4520401674576054,0.9089045003251599,1179.189205752574,1890.2240970746855,14.352106641441774
6,5,23639.0,824.7005768508881,0.585239651416122,0.8322712389536316,0.6796677548681144,0.4873481656550186,0.43676353062191275,0.9167136555723853,1177.2251787300647,1889.8548161935785,1.9984420217504173
6,6,23667.0,754.5290039756343,0.6247228381374723,0.8805670275700413,0.6902516843822064,0.487388591093845,0.522397629445654,0.9508295753333823,1168.7755947099336,1888.7327079900283,8.523766593104869
