Cell Number,Frame,Area,Perimeter,Extent,Solidity,Compactness,Elongation,Circularity,Convexity
2,mask0048,16790.0,684.8772003600252,0.8271750911419844,0.5759072511490705,0.4498162521116703,0.9843359883268821,0.6567220249423112,0.5258708112822874
2,mask0051,16539.0,723.6467529817256,0.7561031361433665,0.5560075304242588,0.3968860878173223,0.9759593031601035,0.7154967971090289,0.4663433645053296
2,mask0081,15997.0,744.3158005400378,0.7286931171138341,0.517534778388871,0.3628556852283193,0.9476655983694944,0.6800358426992357,0.4841119328898747
2,mask0082,16786.0,772.5584412271571,0.6875281589186976,0.5373239436619718,0.35342266594386473,0.9329197943621014,0.7058922650693844,0.4617519762983907
2,mask0083,15835.0,691.0020920410531,0.773193359375,0.5437843406593407,0.4167438574234504,0.9590074979927548,0.6538100952080492,0.5187665417405765
2,mask0084,16347.0,795.58178182427,0.7641641735228123,0.5384387351778656,0.3245474995506662,0.8601144807418059,0.6438668310578972,0.5094006326044276
2,mask0085,16652.0,707.2031021678297,0.7725712164795397,0.5553999066106331,0.418396412565451,0.961117990542793,0.6491111145119317,0.5188754313783195
3,mask0000,33577.0,1049.9970414071697,0.8385654703928473,0.5519990793713422,0.38271510561554617,0.9845868409184472,0.7502543084780008,0.4704567738775197
3,mask0001,33791.0,1018.0386719675124,0.8749838162562469,0.574794175682112,0.4097154648629834,0.9711648042258332,0.7191250282745978,0.5047945290140783
3,mask0002,35683.0,1153.210244842766,0.84518818541415,0.5826842371691242,0.337174125806979,0.8960808528613349,0.7216765500158735,0.5025307866469069
3,mask0007,37378.0,1035.6538956566621,0.9004143380227404,0.608663084188243,0.4379218728941706,0.9924694957992067,0.7081298307739623,0.5187178658311768
3,mask0008,36447.0,1015.5533905932738,0.8871552710366818,0.5983550039401103,0.4440850263367493,0.9918425982037392,0.6977664398977003,0.5250120942057455
3,mask0009,32924.0,838.1980515339463,0.9622117660811877,0.6888010209418607,0.5888831979123157,0.9916838652976949,0.6198094662925173,0.6108591268830107
3,mask0016,33821.0,1068.263022691402,0.8896283241707658,0.5903679653679653,0.37242593506688004,0.9413137105340086,0.731249435779074,0.5058382719579123
3,mask0018,33085.0,927.3279938488575,0.9384218289085545,0.6449317738791422,0.48347526752337483,0.9794343800819091,0.6879326875824052,0.5506718491655592
3,mask0021,34810.0,1041.0264786586924,0.9009965057590268,0.6003794411866161,0.4036364104434683,0.988529464895817,0.7295075894343998,0.5106007105901136
3,mask0022,35241.0,1043.570634535977,0.897174134419552,0.6084321748588595,0.40664401795315763,0.9933204639867783,0.746345015907907,0.494552409394582
3,mask0023,36606.0,1108.0975464705577,0.8951873227037074,0.5989593559787945,0.37463310591201315,0.9592881477648006,0.7440954581737913,0.49497828740643385
3,mask0024,40262.0,1080.4345955666558,0.8968236289927385,0.6637760485360064,0.4334192984104199,0.9803876447425902,0.7409540316785181,0.5027805259958736
3,mask0025,39045.0,1137.4701294725885,0.8821735201084501,0.6018775434702183,0.3792235415863079,0.9630759480241938,0.7349189713457267,0.5035886773554312
3,mask0026,37183.0,979.1858582251266,0.9121752569732355,0.6802224539450816,0.4873309853225887,0.9872068042497412,0.7062398703862293,0.532319621218447
3,mask0027,36584.0,977.6711395993651,0.9057014829302107,0.6842479332660009,0.4809672019040581,0.9860914543054191,0.7106863199012146,0.526454963172869
3,mask0032,39351.0,1109.0792565073282,0.88728297632469,0.6817331346800181,0.402013346997729,0.9327708553305287,0.7282729094846285,0.5045017795598947
3,mask0033,41139.0,1122.7422074112308,0.8881668429802025,0.6722058823529412,0.4101129620663794,0.9500479590581059,0.7364103653928489,0.49451674097893616
3,mask0034,39427.0,1045.286363288515,0.9012091704953256,0.6823641398407754,0.45345378106640405,0.9854060682970602,0.731619034453284,0.4975901872788964
3,mask0035,37148.0,1060.8427124746188,0.8700173310225303,0.6560005650914742,0.414804353950989,0.9589024991600028,0.7247124002264873,0.4931426219143183
3,mask0036,35525.0,1055.3635277547903,0.8844765342960289,0.6545732606132075,0.4008111439537768,0.9690274112963805,0.749631107377205,0.4699270934299904
4,mask0000,29890.0,1239.9137802864843,0.6531620121498186,0.43930041152263377,0.24431650416005188,0.9485931040445937,0.8346739971472805,0.3386663540538471
4,mask0002,30345.0,1225.0437226013955,0.6629164391043146,0.44837317887644434,0.25409365910826476,0.9570884325054181,0.8297123042038934,0.34278570601399416
4,mask0003,29188.0,1206.700576850888,0.6877474081055608,0.43565479566554227,0.2518924560201868,0.9468105252271598,0.8076133776418295,0.368155737474432
4,mask0004,29050.0,1242.3990616607232,0.6697097540171059,0.4341004184100418,0.23650143015718159,0.9209054209324011,0.8046943697001641,0.37092982351793363
4,mask0006,29090.0,1226.541197284454,0.6623707819117446,0.4319612734616298,0.24299050598549385,0.9386926720008184,0.8061845325237722,0.3695930526949377
4,mask0007,28933.0,1190.0498192558052,0.6716577291826265,0.4354625086541645,0.25672788656627604,0.9533355562152237,0.8018227866861012,0.37803655169716055
4,mask0012,36004.0,1808.7138161802345,0.6256233818137588,0.41889470622454916,0.13829959394057123,0.7389551762772567,0.7864901398037167,0.36708326229908794
4,mask0013,31914.0,1319.9554108468271,0.6379610194902549,0.4516302501981207,0.23018264885410591,0.8889725358297785,0.7870670511561141,0.3759667687574738
4,mask0014,32598.0,1284.4345955666556,0.7018473065495414,0.4805696426465385,0.24830006334586635,0.8956596975357367,0.7890566452056824,0.3780424507315286
4,mask0015,34260.0,1362.0325753131024,0.688421814089941,0.49486501711660963,0.23207172664450906,0.8597154575154745,0.7780185239592609,0.38737292246326166
4,mask0016,32411.0,1276.4406922210655,0.6925723321509466,0.4842522037950097,0.24997755343486097,0.8950014735335143,0.7885345114869977,0.3841174495194824
4,mask0017,32749.0,1289.6122650963193,0.7057517832898735,0.4908496829988459,0.24745121890061686,0.8928619639485934,0.784138954290112,0.3861115545058909
4,mask0018,34602.0,1196.1980515339465,0.7448819236647795,0.49956687456687454,0.3038819359348704,0.9534862854925888,0.7487228453926629,0.43724265209308216
4,mask0019,33829.0,1401.263022691402,0.6619249809223785,0.4710247841826789,0.216500897253365,0.8710539435068045,0.7934579699005102,0.3727983155009743
4,mask0021,33953.0,1317.2274887854692,0.7309265478343236,0.5072911997609443,0.24590448335746368,0.8659544019038986,0.7648315492751316,0.4086539201256061
4,mask0023,35162.0,1408.4406922210655,0.6867309870708176,0.49407036870503596,0.22274414929015174,0.8525452675231866,0.7769009208425686,0.39561024646091747
4,mask0024,35428.0,1447.4823227814081,0.6919260966368501,0.5019979029104202,0.2124858246515669,0.8170167556635756,0.7660960417899954,0.400977789456619
4,mask0025,32797.0,1454.3818177180199,0.6677457447674892,0.47095736584385184,0.19484403327563965,0.8076688857852194,0.7471223119667789,0.4229583599705508
4,mask0026,33719.0,1416.8549057834387,0.6644923537758158,0.4756524192410777,0.21107353997679124,0.8425919337504202,0.775791384029932,0.38870489593572033
4,mask0028,33756.0,1371.6295090390224,0.7383525088586552,0.5158628278012103,0.225469188868519,0.8430663409612386,0.7637588331193031,0.40784569291300354
4,mask0038,33922.0,1362.9493141924172,0.7234841213982554,0.48455846641716427,0.22947316355567768,0.8613904517706238,0.7742165302624918,0.3989910160702664
4,mask0039,35026.0,1295.0437226013955,0.746297914047685,0.5018411060964253,0.26244091616044246,0.9008645204347858,0.7418448997625378,0.4300099541632625
4,mask0040,33656.0,1312.2274887854692,0.7385884831460674,0.5075248062249299,0.24561455574743937,0.847469790981771,0.7254239432365269,0.44816290619234905
4,mask0041,35379.0,1262.0081886954629,0.7187347635299853,0.5137069841730797,0.27914578304192406,0.919466832096761,0.7474726489109957,0.4255076779895257
4,mask0042,33311.0,1381.4528855298852,0.6972183268099713,0.483286423120448,0.21934380788715777,0.8205339548241221,0.7354948093899397,0.42736627988733705
4,mask0046,32442.0,1277.428498912246,0.7595345679301384,0.5337962353560616,0.24982982413516272,0.8168329890239269,0.7192789801754699,0.46534358559719613
4,mask0047,34751.0,1331.2630226914018,0.7299403461603092,0.5284519464720194,0.2464049523011422,0.8561710683565904,0.7555312759478032,0.426709571154233
4,mask0048,36615.0,1406.0142853498728,0.7550107225338172,0.5660946196660482,0.23274986409658086,0.7968148352861986,0.7300835160369701,0.453338863236494
4,mask0050,33557.0,1234.031529292576,0.8027414300409061,0.619018631248847,0.27691117341405524,0.7938250329058799,0.6751095345946788,0.5132908978700101
4,mask0051,30656.0,1139.20310216783,0.8196791443850268,0.6411645368414448,0.2968404173841866,0.7849266773482402,0.6480803339315641,0.5422009119221671
4,mask0052,33475.0,1253.386868351903,0.8021806853582555,0.5666525603046975,0.2677689213172279,0.8308720437220697,0.714416693562093,0.476301092390309
4,mask0053,34701.0,1365.671139599365,0.7513315723379379,0.5338779654758607,0.23380812061867787,0.8241707770099328,0.7440017813881901,0.4420389348894435
4,mask0054,35248.0,1466.062012564625,0.7232732794353018,0.5180938942293559,0.2060818110246768,0.7913537428371403,0.7656760956247707,0.42062757568760084
4,mask0057,37005.0,1446.9076836320744,0.7290045507377712,0.5479056545107271,0.22212049198122524,0.8007948261978092,0.7590904260595768,0.4285083805487613
4,mask0058,36434.0,1408.0142853498728,0.7278357105757322,0.532318391677868,0.23094182627965434,0.8236043918900188,0.7664843554958057,0.4214025862431176
4,mask0059,36574.0,1394.150324319194,0.7401396337144591,0.5272155913048492,0.23646295709178416,0.8417644952299593,0.7646055043266469,0.42184011474988575
4,mask0060,33659.0,1244.8427124746188,0.7766087538358598,0.5751708817498291,0.27294937905631345,0.8217588042437608,0.7222418340296333,0.4745477429668706
4,mask0061,34266.0,1271.730014102411,0.7629077145719693,0.5638173591114768,0.26624620868200105,0.8233358900266635,0.7277595601219664,0.463103248703994
4,mask0062,34050.0,1263.6295090390224,0.7852135411862374,0.6052364954940543,0.2679707931854351,0.7893964227484317,0.699180186390918,0.49361443457062737
4,mask0066,39527.0,1424.097546470558,0.7962090081379422,0.545711840070687,0.24491999468602646,0.8326185327779722,0.7259891394136302,0.46147232350834666
4,mask0067,38955.0,1317.3279938488574,0.8111231416316163,0.5812097159226546,0.28208840221325093,0.8535583443303613,0.7143809641854094,0.47467061743282923
4,mask0073,39821.0,1345.0437226013958,0.8275181313771535,0.5996145216906837,0.2765981188487853,0.8356092828010944,0.718029185915082,0.47497922198100784
4,mask0076,40327.0,1387.144227664784,0.8221778221778222,0.5774198167239404,0.26336771834024003,0.8372927024222256,0.729272844354748,0.4600789514902688
4,mask0077,38822.0,1430.428498912246,0.7929977939374132,0.5717525773195876,0.23842701465292535,0.8051352304047985,0.7453294798632379,0.4467266693803539
4,mask0078,38468.0,1392.1564209736036,0.8033245625026104,0.5789449920987283,0.24942122150019921,0.8242218488261411,0.7517949434620589,0.4427911586005771
4,mask0080,35296.0,1378.6000717874997,0.7486848803665366,0.5219757468204673,0.2333773806924925,0.8414561620248259,0.7911100126902386,0.3981353162439343
4,mask0081,37325.0,1343.7888886054563,0.7684310213493093,0.5814587487537388,0.2597452348650128,0.8452575918683407,0.7595959534260732,0.4341482981926479
4,mask0082,38170.0,1381.8010819142764,0.7650678479084404,0.5764119601328903,0.2512123390055643,0.8224593185589038,0.7517094056297247,0.44190843241464034
4,mask0083,36629.0,1295.5878784786798,0.7837594950251418,0.5721493283348953,0.2742212928723834,0.8869807192213178,0.7762130201368479,0.4201289634325317
4,mask0084,37641.0,1344.002092041053,0.7731698299235888,0.567669059540327,0.26186118404444264,0.859674338101148,0.7658490837766171,0.4285800020668762
4,mask0086,39579.0,1313.1025971044414,0.8090556009811938,0.5895258948121006,0.28845452794775295,0.8760737159718817,0.7472446327461642,0.4496264745956267
4,mask0087,35999.0,1366.836615820209,0.7770798255839053,0.5546499445334648,0.24214030879696974,0.8393125303035037,0.7751291273778604,0.4194388480214135
4,mask0088,36701.0,1485.2630226914018,0.7617159935245528,0.5489559650592318,0.20906485130482685,0.7758047889597067,0.7637210504171046,0.4239043519586483
4,mask0089,37262.0,1332.3158005400378,0.7708316094331816,0.564361984096933,0.2637920292093705,0.8496720708374055,0.750365308325626,0.44420049284586655
4,mask0090,36529.0,1394.150324319194,0.7499897343243133,0.5374440913370998,0.2361720172692564,0.8123347872349115,0.7481911362156051,0.44094144922325684
4,mask0091,36409.0,1280.6589462905454,0.8108366924258958,0.6076268357810414,0.278966233965859,0.8121065556624334,0.7121500493644684,0.4917240337702051
4,mask0092,36602.0,1272.1086937588514,0.804368846694796,0.5980328083131822,0.28422759441942036,0.8190581711859379,0.70560470145009,0.4973601488532332
4,mask0093,34664.0,1291.085353161738,0.7573850725397657,0.5338014721734577,0.26132359947134776,0.8744274381527978,0.7646857589757325,0.42618242651234206
4,mask0094,36037.0,1444.9848480983496,0.7582905479336756,0.5667531650546512,0.21688619389542546,0.7747806113666813,0.7516790189371166,0.4440586491350932
4,mask0095,36314.0,1454.1564209736036,0.74575923111677,0.5523293838502137,0.21580509937543144,0.7785490022919824,0.7485441737877576,0.4385342324808085
4,mask0096,36443.0,1586.7838379715733,0.7401246979020695,0.5467488822876346,0.1818814669607292,0.7270345978386044,0.7543354110025324,0.4257143729655995
4,mask0097,36392.0,1550.0559159102154,0.7441518076230983,0.555815196639939,0.19033605247884736,0.741459447608001,0.7600761768639174,0.42170389377381534
4,mask0098,37917.0,1530.3574311003802,0.7609882390719704,0.5846336499321574,0.20345018034160697,0.7541312749053405,0.7559494533723228,0.43320429587221176
5,mask0000,19217.0,1256.1320343559644,0.7556822650412898,0.539985388333146,0.153047017803345,0.9674772913660774,0.9232443931165679,0.25292978336003424
5,mask0002,17961.0,1212.8954903232548,0.7262251334303736,0.596156399362719,0.1534241105737288,0.9433347961527797,0.9222494541058673,0.2575517117478438
5,mask0003,20779.0,1322.8954903232545,0.7011405047914698,0.5768419299317084,0.14920501998133862,0.9345474868584994,0.9253177091106554,0.252057537759151
5,mask0005,21287.0,1277.688383542068,0.6427040246369373,0.5133851051514566,0.16386055880408143,0.9663168404191088,0.918993891328431,0.25076197536505496
5,mask0006,20399.0,1269.1970055134198,0.7225232883505118,0.5573040461164386,0.15913315176621265,0.9742784541880832,0.9210993104834739,0.253576537993629
6,mask0000,28147.0,1017.1097397793777,0.7838861503328042,0.5481188658669575,0.3419057077360905,0.9282908459415197,0.6837973143483562,0.5103259087729668
6,mask0001,30534.0,1030.4406922210655,0.8061569331502798,0.5168333925760422,0.36136622915315697,0.9295417619354602,0.6278856148193455,0.5618277254604157
6,mask0002,27931.0,923.0853531617383,0.8144098437135526,0.6062993835200139,0.4119197629769594,0.9242311362007203,0.5515423571022451,0.6307972687569399
6,mask0003,26772.0,870.872149726142,0.8292909580893969,0.6243470149253731,0.44359013168488975,0.9223451774694186,0.55068142147302,0.6393640637785117
6,mask0004,23688.0,759.9726547895301,0.8572979624334987,0.6797910807553235,0.5153975226475407,0.9277451750233549,0.4614724104806186,0.7087588623626515
6,mask0005,22872.0,814.4579361637687,0.8291162183716377,0.5825776872134488,0.43328802604787625,0.9171047141682965,0.4815230337645724,0.6872433222111439
6,mask0006,22947.0,681.9726547895302,0.9319335580554766,0.6868302903322359,0.6200145162647119,0.983054520475094,0.47813564622139293,0.7022012990581781
6,mask0007,24075.0,831.1269837220809,0.8400795589364226,0.5395320693828156,0.4379670063605585,0.9547418990026997,0.5438066881212225,0.629346877867364
6,mask0008,22438.0,692.1736649163067,0.911557993093642,0.67421875,0.5885235748217824,0.984150558825365,0.526217051995502,0.6547054123352782
6,mask0009,27240.0,985.5117600329311,0.8117047587830388,0.5109064651049384,0.3524466160828806,0.9498593293230883,0.6642132858032908,0.5232853734046307
6,mask0010,27802.0,948.1391770309008,0.8434305129994236,0.512290399852589,0.38863482912009634,0.9727277683831953,0.649841873617633,0.5331124156266879
6,mask0011,27695.0,951.9676041556469,0.8463724711203472,0.5040495040495041,0.3840315407139119,0.9757339315239689,0.6515512234142042,0.5289595972540245
6,mask0012,26973.0,1030.8670990922585,0.804299856870229,0.46881843779330484,0.3189581901717182,0.9718968925798559,0.7005996631581695,0.4767948475370698
6,mask0013,27446.0,1043.4528855298854,0.8139865946971944,0.46605535744608595,0.31676940895578654,0.9749465051606571,0.6991608078198193,0.485432583237722
6,mask0014,27526.0,1007.2102448427662,0.8323304405672644,0.49371334277976076,0.34096727635818175,0.9785979607827495,0.6979890300649965,0.4922771182772821
6,mask0015,26605.0,968.796031280393,0.8464573192071522,0.4884340003671746,0.35621190110016937,0.9817010732528608,0.6840636176874737,0.5051439546166221
6,mask0016,23055.0,881.683332908185,0.8523105360443622,0.5045299369747899,0.3726917063979935,0.9388341175574806,0.6343111979321808,0.5616267860510199
6,mask0017,22674.0,942.1391770309007,0.7934630459126539,0.4473248106060606,0.3210021043026383,0.9557848123159554,0.6225037909981527,0.5392097471387166
6,mask0024,30033.0,1107.4528855298854,0.8023134667272193,0.49461462450592886,0.30772165676403457,0.9316838989518422,0.6618975864782559,0.5164447985708728
6,mask0025,30655.0,1016.4762261269984,0.8501580786510622,0.5886136712749616,0.37283504995116684,0.9603916607313518,0.7052931362929127,0.49922186752329906
6,mask0026,31917.0,1022.3401871576773,0.8719777067453487,0.6037568099273608,0.3837435262643447,0.9644847553098999,0.7192823980672687,0.4962466755230032
6,mask0027,35260.0,1278.2640687119283,0.7563115334291414,0.5097733055748322,0.27117584951678025,0.9215274310527594,0.7190017956275074,0.4671813228450541
6,mask0028,30214.0,1185.3940110268395,0.749727047146402,0.441112489962771,0.2702045335638221,0.9614486911518538,0.7148600447904019,0.4501681051863148
6,mask0029,31177.0,976.8843430349616,0.8723279238947957,0.6330355329949239,0.4105422790977321,0.9625235298438255,0.6767204030175674,0.5296848193661974
6,mask0030,24914.0,882.5584412271572,0.8618971839756452,0.5800428385174148,0.40194476611705865,0.9749114178253037,0.6463990271213607,0.5445787429571279
6,mask0032,25159.0,950.683332908185,0.8352644334517446,0.5172279100365939,0.3498094027921547,0.961111584304379,0.6803314979265025,0.5114467943609383
6,mask0033,25622.0,949.9554108468271,0.8822698942873868,0.5441994817552356,0.3567931019014444,0.9770526123881195,0.7128837603568997,0.49367099315956986
6,mask0034,25465.0,1048.7838379715731,0.8066713127217435,0.5042374559423389,0.29092535453696694,0.9466609524026885,0.7042547559541859,0.49081846739399226
6,mask0038,23004.0,981.1269837220808,0.8291522491349481,0.49470967741935484,0.30030515173140804,0.8811715574403788,0.6487410375329328,0.5317786670270654
6,mask0039,28468.0,998.9676041556469,0.824394764276613,0.6226596675415573,0.35847924152611615,0.904035917419109,0.6641613324201665,0.5457746194402991
6,mask0046,37910.0,1274.7321061434639,0.8627674101046882,0.6216384625475535,0.2931742344450028,0.880957526091884,0.7758696414338875,0.45387612741515804
7,mask0000,24601.0,944.7371567773473,0.8110576289067651,0.5560804701627486,0.3463702888509269,0.9444499077603019,0.7296225454301193,0.4749589379182965
7,mask0002,24197.0,896.3401871576773,0.8638083678423533,0.5691670783054595,0.3784649383012565,0.9723194519824861,0.713187577350912,0.4921626003495764
7,mask0003,22676.0,843.3168465605644,0.8599491827524745,0.6173195764026896,0.40067731985771543,0.9175337167924212,0.6830384439097978,0.5279014029420733
7,mask0004,20561.0,721.4284989122459,0.9285133670520231,0.6437987287472211,0.49644084733240473,0.9538225700724365,0.6219249054675626,0.591093780178042
7,mask0005,19142.0,650.2447327281724,0.9433739096151003,0.7512558869701726,0.5689098984443136,0.9715530519709056,0.6263546760102132,0.5939625902794919
7,mask0006,18412.0,628.6173157302028,0.9427547363031235,0.7659539063150013,0.5855151686757127,0.9510520073212128,0.5792214997537382,0.6325295892971875
7,mask0007,18609.0,628.2741699796952,0.9519156990127372,0.7864840877393179,0.5924265176049726,0.9530499915503344,0.5970435086746259,0.6230911055126404
7,mask0008,17951.0,647.6467529817256,0.9438456280561544,0.7873245614035088,0.5378016445613233,0.9243226411482577,0.6136113177966755,0.6114572000467271
7,mask0009,18515.0,648.0904037956217,0.9585317871194864,0.8006832727901747,0.5539395814225215,0.9454468987230867,0.6354402839707785,0.594851477308553
7,mask0010,17855.0,628.9898987322333,0.9502394890899415,0.7930268709749057,0.5671296807011904,0.9468570023676747,0.6253920796787558,0.6034575920126983
7,mask0011,18065.0,627.4041122946064,0.9528958750923093,0.7792011732229124,0.5767041917231067,0.9753654045282866,0.650907237661882,0.5841193758067431
7,mask0012,17489.0,630.8183258569795,0.9521450348432056,0.7711199294532628,0.5522888033456637,0.9609595674752492,0.6540728922116668,0.5816105432029863
7,mask0013,16438.0,626.1320343559643,0.947271365181813,0.751623228166438,0.5268985366538815,0.9365972580309254,0.6360080330501388,0.5928736515216241
8,mask0000,55277.0,1777.4528855298854,0.7844047112246346,0.6594412101546097,0.21986602930440285,0.8441949820089666,0.812597998965949,0.40654233958990726
8,mask0001,52749.0,1674.239682094289,0.7917060651087398,0.6582434860736748,0.2364769593285298,0.8441962511272333,0.795151737641937,0.42525111099711776
8,mask0002,54164.0,1781.5950211536162,0.7850310162907995,0.6621920655296778,0.21443842696007712,0.8327067756477716,0.8079777226697081,0.4080756915899777
8,mask0004,49194.0,1474.5411972844538,0.8395167070548483,0.7618118466898954,0.28432050323897934,0.8396561910601981,0.7876253470781691,0.437452964603435
8,mask0052,69156.0,1880.9970414071697,0.8244733485139307,0.7182203389830508,0.2456198742819334,0.8429507559473036,0.8212803659379657,0.40162978886961576
8,mask0054,69718.0,1973.186904245653,0.7986116679457955,0.6623912134686277,0.2250185569071479,0.8157002233447669,0.821127348358351,0.39953803585980646
