Cell Number,Frame,Area,Perimeter,Extent,Solidity,Compactness,Elongation,Circularity,Convexity,Centroid_X,Centroid_Y,Centroid_Distance
2,27,17617.0,743.6467529817256,0.7719982471516214,0.5523955850997115,0.4003210677324153,0.8871782899135099,0.5957268680146903,0.5787314909935314,1925.1839132655957,142.5966963728217,2.7610604501580656
2,29,17401.0,659.1787155501902,0.8811079041976809,0.6281495920872139,0.5032429730216419,0.9935637440012272,0.6433209405537932,0.5642626330629846,1921.1045916901328,137.6795011780932,6.389027555042967
2,30,17679.0,663.5634918610403,0.8916179140609239,0.6448189079768027,0.5045481197972064,0.9900123807400786,0.6463212145109218,0.5589488795087968,1920.6707958594943,143.45483341817976,5.791600927728232
2,32,20002.0,807.3624817342637,0.7874183135186206,0.5684001136686558,0.38560811005511836,0.969745424664002,0.7291777285957322,0.4701279277469379,1903.926507349265,143.495400459954,16.744337651835533
2,33,19949.0,788.9188309203678,0.7868496824833353,0.5487127296732314,0.40277856417229047,0.9802286601297173,0.7059270229242818,0.48677196743601914,1912.2431700837135,141.79297207880094,8.489119002082623
2,34,17944.0,689.9482681718907,0.8541507996953541,0.5887139107611549,0.4736920182167234,0.9874955556743632,0.6430557301531987,0.5510604032226338,1925.4194159607669,140.26370931787784,13.264693739567146
2,35,17589.0,676.6345596729059,0.8695802640035596,0.6065172413793103,0.4827726527591971,0.9884738485117737,0.6416587202563809,0.5537072185092201,1926.5174256637672,141.02268463244073,1.3347916826227
2,36,17644.0,675.0782104868018,0.87454770755886,0.6084137931034482,0.48651779768923753,0.9933559044950525,0.6406180029357467,0.5534439955336916,1926.1229313080935,144.10689186125595,3.109334338236153
2,37,17623.0,689.7411613907041,0.8871381827334508,0.6106375606375606,0.46549756903088213,0.9790931533529992,0.6582389916628983,0.5428352630494873,1924.9205583612325,144.01180275775974,1.2061271247041068
2,38,16958.0,653.4629867976521,0.9040409425311867,0.6495327102803738,0.4990482166912202,0.9847870067821425,0.6370040782794564,0.5628724429918069,1929.4072414199788,143.26713055784882,4.548061296306599
2,40,17062.0,666.2914139223983,0.8651252408477842,0.6108843537414966,0.48296022813519257,0.9863232505634792,0.6347672880291468,0.5563007476361836,1931.1771187434065,141.2128707068339,2.7115400191542722
2,41,17213.0,708.7117241391813,0.7983766233766234,0.5610495436766623,0.43065272357023165,0.975945466617472,0.6578514429712246,0.5298863468852749,1925.2108871202,141.28124092255854,5.966623355646668
2,42,16490.0,667.2203461105328,0.8384177343908887,0.5802251935256861,0.46547028067708557,0.9856773677020725,0.6404839525821553,0.5507786330230344,1927.8211036992116,140.2771376591874,2.7966862449799166
2,44,16171.0,647.3624817342638,0.839397871788217,0.5962758112094395,0.48489944732475465,0.9884827324149166,0.6209376862958121,0.5604616371259934,1934.7159730381547,142.54350380310433,7.257798474702348
2,47,16451.0,667.1198410471445,0.841914022517912,0.5881238381238382,0.46450934086101653,0.9891875412498623,0.6455420997746224,0.5377953742011115,1931.8059692419913,141.49097319311895,3.0945020243395893
2,48,16790.0,684.8772003600252,0.8271750911419844,0.5759072511490705,0.4498162521116703,0.9843359883268821,0.6567220249423112,0.5258708112822874,1932.360690887433,143.70363311494938,2.281135689431097
2,51,16539.0,723.6467529817256,0.7561031361433665,0.5560075304242588,0.3968860878173223,0.9759593031601035,0.7154967971090289,0.4663433645053296,1922.373420400266,141.87417618961243,10.153446923360626
2,81,15997.0,744.3158005400378,0.7286931171138341,0.517534778388871,0.3628556852283193,0.9476655983694944,0.6800358426992357,0.4841119328898747,1922.500781396512,158.83865724823406,16.96495913380568
2,82,16786.0,772.5584412271571,0.6875281589186976,0.5373239436619718,0.35342266594386473,0.9329197943621014,0.7058922650693844,0.4617519762983907,1910.5953175265101,158.60431311807457,11.907770031842976
2,83,15835.0,691.0020920410531,0.773193359375,0.5437843406593407,0.4167438574234504,0.9590074979927548,0.6538100952080492,0.5187665417405765,1921.838332807073,163.57145563624883,12.291374918812874
2,84,16347.0,795.58178182427,0.7641641735228123,0.5384387351778656,0.3245474995506662,0.8601144807418059,0.6438668310578972,0.5094006326044276,1923.1775249281213,162.06459900899247,2.0159495113183215
2,85,16652.0,707.2031021678297,0.7725712164795397,0.5553999066106331,0.418396412565451,0.961117990542793,0.6491111145119317,0.5188754313783195,1920.985947633918,160.83965889983185,2.5106750700754445
3,0,33577.0,1049.9970414071697,0.8385654703928473,0.5519990793713422,0.38271510561554617,0.9845868409184472,0.7502543084780008,0.4704567738775197,1543.602197933109,158.99294159692647,0.0
3,1,33791.0,1018.0386719675124,0.8749838162562469,0.574794175682112,0.4097154648629834,0.9711648042258332,0.7191250282745978,0.5047945290140783,1551.1518747595514,159.13716670119263,7.551054301514653
3,2,35683.0,1153.210244842766,0.84518818541415,0.5826842371691242,0.337174125806979,0.8960808528613349,0.7216765500158735,0.5025307866469069,1549.0044839279208,157.82579940027463,2.516142202199315
3,7,37378.0,1035.6538956566621,0.9004143380227404,0.608663084188243,0.4379218728941706,0.9924694957992067,0.7081298307739623,0.5187178658311768,1537.5692118358393,158.3835411204452,11.448865605218575
3,8,36447.0,1015.5533905932738,0.8871552710366818,0.5983550039401103,0.4440850263367493,0.9918425982037392,0.6977664398977003,0.5250120942057455,1534.9041347710374,157.2689933327846,2.888745840726023
3,9,32924.0,838.1980515339463,0.9622117660811877,0.6888010209418607,0.5888831979123157,0.9916838652976949,0.6198094662925173,0.6108591268830107,1515.5188616207022,159.33352569554125,19.49489956347502
3,16,33821.0,1068.263022691402,0.8896283241707658,0.5903679653679653,0.37242593506688004,0.9413137105340086,0.731249435779074,0.5058382719579123,1498.1701309837083,161.9851867183111,17.550206861876212
3,18,33085.0,927.3279938488575,0.9384218289085545,0.6449317738791422,0.48347526752337483,0.9794343800819091,0.6879326875824052,0.5506718491655592,1500.7149161251323,160.31860359679612,3.0419452192521192
3,21,34810.0,1041.0264786586924,0.9009965057590268,0.6003794411866161,0.4036364104434683,0.988529464895817,0.7295075894343998,0.5106007105901136,1486.9697787991956,162.63062338408503,13.938229285159291
3,22,35241.0,1043.570634535977,0.897174134419552,0.6084321748588595,0.40664401795315763,0.9933204639867783,0.746345015907907,0.494552409394582,1490.6111063817712,163.7064782497659,3.796936957026601
3,23,36606.0,1108.0975464705577,0.8951873227037074,0.5989593559787945,0.37463310591201315,0.9592881477648006,0.7440954581737913,0.49497828740643385,1481.2151013495056,162.92075069660712,9.428800472708703
3,24,40262.0,1080.4345955666558,0.8968236289927385,0.6637760485360064,0.4334192984104199,0.9803876447425902,0.7409540316785181,0.5027805259958736,1477.0862848343352,159.09070587650888,5.631728787850641
3,25,39045.0,1137.4701294725885,0.8821735201084501,0.6018775434702183,0.3792235415863079,0.9630759480241938,0.7349189713457267,0.5035886773554312,1485.8792419003714,159.19615827890894,8.793589379447324
3,26,37183.0,979.1858582251266,0.9121752569732355,0.6802224539450816,0.4873309853225887,0.9872068042497412,0.7062398703862293,0.532319621218447,1493.4732270123443,157.51190059973644,7.778517455834186
3,27,36584.0,977.6711395993651,0.9057014829302107,0.6842479332660009,0.4809672019040581,0.9860914543054191,0.7106863199012146,0.526454963172869,1498.4211950579488,157.86576098841024,4.960605301270774
3,32,39351.0,1109.0792565073282,0.88728297632469,0.6817331346800181,0.402013346997729,0.9327708553305287,0.7282729094846285,0.5045017795598947,1495.7268176158166,156.54077405910905,3.002542283380876
3,33,41139.0,1122.7422074112308,0.8881668429802025,0.6722058823529412,0.4101129620663794,0.9500479590581059,0.7364103653928489,0.49451674097893616,1494.8228445027833,155.28131456768517,1.5502921013876225
3,34,39427.0,1045.286363288515,0.9012091704953256,0.6823641398407754,0.45345378106640405,0.9854060682970602,0.731619034453284,0.4975901872788964,1501.550460344434,153.49007025642325,6.961994764107344
3,35,37148.0,1060.8427124746188,0.8700173310225303,0.6560005650914742,0.414804353950989,0.9589024991600028,0.7247124002264873,0.4931426219143183,1516.3045116829978,150.18587810918487,15.119514431583088
3,36,35525.0,1055.3635277547903,0.8844765342960289,0.6545732606132075,0.4008111439537768,0.9690274112963805,0.749631107377205,0.4699270934299904,1534.2771287825476,153.60957072484166,18.295809261509365
4,0,29890.0,1239.9137802864843,0.6531620121498186,0.43930041152263377,0.24431650416005188,0.9485931040445937,0.8346739971472805,0.3386663540538471,1847.4809300769489,1005.2297089327534,0.0
4,2,30345.0,1225.0437226013955,0.6629164391043146,0.44837317887644434,0.25409365910826476,0.9570884325054181,0.8297123042038934,0.34278570601399416,1855.4757620695336,1005.4212885154062,7.997127067025136
4,3,29188.0,1206.700576850888,0.6877474081055608,0.43565479566554227,0.2518924560201868,0.9468105252271598,0.8076133776418295,0.368155737474432,1871.9031451281348,1007.4423050568727,16.551236268475503
4,4,29050.0,1242.3990616607232,0.6697097540171059,0.4341004184100418,0.23650143015718159,0.9209054209324011,0.8046943697001641,0.37092982351793363,1872.0205507745268,1008.0705679862307,0.6391387910385548
4,6,29090.0,1226.541197284454,0.6623707819117446,0.4319612734616298,0.24299050598549385,0.9386926720008184,0.8061845325237722,0.3695930526949377,1866.338294946717,1008.4811275352355,5.697068582697314
4,7,28933.0,1190.0498192558052,0.6716577291826265,0.4354625086541645,0.25672788656627604,0.9533355562152237,0.8018227866861012,0.37803655169716055,1874.8309542736667,1009.2690353575503,8.529130153778322
4,12,36004.0,1808.7138161802345,0.6256233818137588,0.41889470622454916,0.13829959394057123,0.7389551762772567,0.7864901398037167,0.36708326229908794,1860.8946228196867,1016.0827130318853,15.512818500998659
4,13,31914.0,1319.9554108468271,0.6379610194902549,0.4516302501981207,0.23018264885410591,0.8889725358297785,0.7870670511561141,0.3759667687574738,1873.0502600739487,1014.8329259885943,12.219717047083433
4,14,32598.0,1284.4345955666556,0.7018473065495414,0.4805696426465385,0.24830006334586635,0.8956596975357367,0.7890566452056824,0.3780424507315286,1867.198048960059,1013.187158721394,6.079220741124889
4,15,34260.0,1362.0325753131024,0.688421814089941,0.49486501711660963,0.23207172664450906,0.8597154575154745,0.7780185239592609,0.38737292246326166,1870.44725627554,1011.9451255107998,3.4785046607981425
4,16,32411.0,1276.4406922210655,0.6925723321509466,0.4842522037950097,0.24997755343486097,0.8950014735335143,0.7885345114869977,0.3841174495194824,1863.8900990404493,1013.085804202277,6.655633619941264
4,17,32749.0,1289.6122650963193,0.7057517832898735,0.4908496829988459,0.24745121890061686,0.8928619639485934,0.784138954290112,0.3861115545058909,1870.188341628752,1014.8070170081529,6.529198513157656
4,18,34602.0,1196.1980515339465,0.7448819236647795,0.49956687456687454,0.3038819359348704,0.9534862854925888,0.7487228453926629,0.43724265209308216,1879.723224091093,1017.5433211953066,9.919745166852557
4,19,33829.0,1401.263022691402,0.6619249809223785,0.4710247841826789,0.216500897253365,0.8710539435068045,0.7934579699005102,0.3727983155009743,1867.742410357977,1012.1923201986461,13.121475121871152
4,21,33953.0,1317.2274887854692,0.7309265478343236,0.5072911997609443,0.24590448335746368,0.8659544019038986,0.7648315492751316,0.4086539201256061,1871.7451477041793,1017.1095337672665,6.340417615749556
4,23,35162.0,1408.4406922210655,0.6867309870708176,0.49407036870503596,0.22274414929015174,0.8525452675231866,0.7769009208425686,0.39561024646091747,1867.4387691257607,1017.5413798987544,4.327977303769486
4,24,35428.0,1447.4823227814081,0.6919260966368501,0.5019979029104202,0.2124858246515669,0.8170167556635756,0.7660960417899954,0.400977789456619,1870.9163655865418,1016.3006943660382,3.6922862477235574
4,25,32797.0,1454.3818177180199,0.6677457447674892,0.47095736584385184,0.19484403327563965,0.8076688857852194,0.7471223119667789,0.4229583599705508,1880.5776442967344,1016.983443607647,9.685373139065865
4,26,33719.0,1416.8549057834387,0.6644923537758158,0.4756524192410777,0.21107353997679124,0.8425919337504202,0.775791384029932,0.38870489593572033,1869.29787360242,1018.1522287137816,11.340162500627496
4,28,33756.0,1371.6295090390224,0.7383525088586552,0.5158628278012103,0.225469188868519,0.8430663409612386,0.7637588331193031,0.40784569291300354,1875.5394892759805,1020.1268218983292,6.546509334057248
4,38,33922.0,1362.9493141924172,0.7234841213982554,0.48455846641716427,0.22947316355567768,0.8613904517706238,0.7742165302624918,0.3989910160702664,1871.9831377866872,1020.1460409173988,3.556403420042896
4,39,35026.0,1295.0437226013955,0.746297914047685,0.5018411060964253,0.26244091616044246,0.9008645204347858,0.7418448997625378,0.4300099541632625,1881.871866613373,1019.07517272883,9.946542941395018
4,40,33656.0,1312.2274887854692,0.7385884831460674,0.5075248062249299,0.24561455574743937,0.847469790981771,0.7254239432365269,0.44816290619234905,1887.3029177561207,1019.5976051818398,5.456120616619384
4,41,35379.0,1262.0081886954629,0.7187347635299853,0.5137069841730797,0.27914578304192406,0.919466832096761,0.7474726489109957,0.4255076779895257,1879.9109923966196,1019.6417366234207,7.392057095597375
4,42,33311.0,1381.4528855298852,0.6972183268099713,0.483286423120448,0.21934380788715777,0.8205339548241221,0.7354948093899397,0.42736627988733705,1870.5859025547118,1019.5910059740025,9.325227834130523
4,46,32442.0,1277.428498912246,0.7595345679301384,0.5337962353560616,0.24982982413516272,0.8168329890239269,0.7192789801754699,0.46534358559719613,1889.339837248012,1020.1641699032119,18.76269126139195
4,47,34751.0,1331.2630226914018,0.7299403461603092,0.5284519464720194,0.2464049523011422,0.8561710683565904,0.7555312759478032,0.426709571154233,1874.7847831717072,1019.0128053868954,14.600521888397939
4,48,36615.0,1406.0142853498728,0.7550107225338172,0.5660946196660482,0.23274986409658086,0.7968148352861986,0.7300835160369701,0.453338863236494,1875.4864399836133,1020.4952615048477,1.6401214660349137
4,50,33557.0,1234.031529292576,0.8027414300409061,0.619018631248847,0.27691117341405524,0.7938250329058799,0.6751095345946788,0.5132908978700101,1893.8256101558543,1025.3102482343475,18.96072941138268
4,51,30656.0,1139.20310216783,0.8196791443850268,0.6411645368414448,0.2968404173841866,0.7849266773482402,0.6480803339315641,0.5422009119221671,1903.0058716075157,1027.2521855427974,9.383406675126592
4,52,33475.0,1253.386868351903,0.8021806853582555,0.5666525603046975,0.2677689213172279,0.8308720437220697,0.714416693562093,0.476301092390309,1885.800507841673,1025.507632561613,17.29358283928275
4,53,34701.0,1365.671139599365,0.7513315723379379,0.5338779654758607,0.23380812061867787,0.8241707770099328,0.7440017813881901,0.4420389348894435,1872.896602403389,1027.438834615717,13.047617289526531
4,54,35248.0,1466.062012564625,0.7232732794353018,0.5180938942293559,0.2060818110246768,0.7913537428371403,0.7656760956247707,0.42062757568760084,1857.6636121198367,1026.2780015887427,15.27715700957842
4,57,37005.0,1446.9076836320744,0.7290045507377712,0.5479056545107271,0.22212049198122524,0.8007948261978092,0.7590904260595768,0.4285083805487613,1861.5700040535062,1026.289366301851,3.906408465091977
4,58,36434.0,1408.0142853498728,0.7278357105757322,0.532318391677868,0.23094182627965434,0.8236043918900188,0.7664843554958057,0.4214025862431176,1863.2959598177526,1027.9286655321953,2.3803834285137437
4,59,36574.0,1394.150324319194,0.7401396337144591,0.5272155913048492,0.23646295709178416,0.8417644952299593,0.7646055043266469,0.42184011474988575,1863.2721332093838,1027.9824192048995,0.058797658078861094
4,60,33659.0,1244.8427124746188,0.7766087538358598,0.5751708817498291,0.27294937905631345,0.8217588042437608,0.7222418340296333,0.4745477429668706,1878.9373124572924,1029.5742594848332,15.74585013093685
4,61,34266.0,1271.730014102411,0.7629077145719693,0.5638173591114768,0.26624620868200105,0.8233358900266635,0.7277595601219664,0.463103248703994,1877.9538609700578,1028.4588805229673,1.4870262460080723
4,62,34050.0,1263.6295090390224,0.7852135411862374,0.6052364954940543,0.2679707931854351,0.7893964227484317,0.699180186390918,0.49361443457062737,1885.0757415565345,1029.8377386196769,7.254132114794622
4,66,39527.0,1424.097546470558,0.7962090081379422,0.545711840070687,0.24491999468602646,0.8326185327779722,0.7259891394136302,0.46147232350834666,1870.8776026513522,1021.0806537303615,16.681537223215575
4,67,38955.0,1317.3279938488574,0.8111231416316163,0.5812097159226546,0.28208840221325093,0.8535583443303613,0.7143809641854094,0.47467061743282923,1876.5749967911693,1021.1193171608265,5.697525326427047
4,73,39821.0,1345.0437226013958,0.8275181313771535,0.5996145216906837,0.2765981188487853,0.8356092828010944,0.718029185915082,0.47497922198100784,1874.4334396423997,1020.9095703272143,2.151804069997214
4,76,40327.0,1387.144227664784,0.8221778221778222,0.5774198167239404,0.26336771834024003,0.8372927024222256,0.729272844354748,0.4600789514902688,1869.767475884643,1016.9273439631016,6.134276208627361
4,77,38822.0,1430.428498912246,0.7929977939374132,0.5717525773195876,0.23842701465292535,0.8051352304047985,0.7453294798632379,0.4467266693803539,1864.166245943022,1021.844005975993,7.4530089365250305
4,78,38468.0,1392.1564209736036,0.8033245625026104,0.5789449920987283,0.24942122150019921,0.8242218488261411,0.7517949434620589,0.4427911586005771,1862.0881771862328,1023.2810907767495,2.526575247743208
4,80,35296.0,1378.6000717874997,0.7486848803665366,0.5219757468204673,0.2333773806924925,0.8414561620248259,0.7911100126902386,0.3981353162439343,1859.9237307343608,1014.9696566183137,8.588641697790981
4,81,37325.0,1343.7888886054563,0.7684310213493093,0.5814587487537388,0.2597452348650128,0.8452575918683407,0.7595959534260732,0.4341482981926479,1862.978647019424,1026.9870060281312,12.399564522449365
4,82,38170.0,1381.8010819142764,0.7650678479084404,0.5764119601328903,0.2512123390055643,0.8224593185589038,0.7517094056297247,0.44190843241464034,1861.8941053183128,1025.4443280062876,1.88575878110867
4,83,36629.0,1295.5878784786798,0.7837594950251418,0.5721493283348953,0.2742212928723834,0.8869807192213178,0.7762130201368479,0.4201289634325317,1859.4963553468563,1026.4286221300063,2.5919181791882915
4,84,37641.0,1344.002092041053,0.7731698299235888,0.567669059540327,0.26186118404444264,0.859674338101148,0.7658490837766171,0.4285800020668762,1860.3287372811562,1025.7334024069498,1.0845230047701242
4,86,39579.0,1313.1025971044414,0.8090556009811938,0.5895258948121006,0.28845452794775295,0.8760737159718817,0.7472446327461642,0.4496264745956267,1863.5752040223351,1021.1659718537609,5.603656677544108
4,87,35999.0,1366.836615820209,0.7770798255839053,0.5546499445334648,0.24214030879696974,0.8393125303035037,0.7751291273778604,0.4194388480214135,1860.5390983082864,1023.2505625156255,3.6828597766426636
4,88,36701.0,1485.2630226914018,0.7617159935245528,0.5489559650592318,0.20906485130482685,0.7758047889597067,0.7637210504171046,0.4239043519586483,1859.4612680853384,1027.8317212065067,4.706244037503462
4,89,37262.0,1332.3158005400378,0.7708316094331816,0.564361984096933,0.2637920292093705,0.8496720708374055,0.750365308325626,0.44420049284586655,1863.8888680156729,1028.7800976866513,4.528030376575403
4,90,36529.0,1394.150324319194,0.7499897343243133,0.5374440913370998,0.2361720172692564,0.8123347872349115,0.7481911362156051,0.44094144922325684,1866.4852856634454,1028.4835610063237,2.613296501441145
4,91,36409.0,1280.6589462905454,0.8108366924258958,0.6076268357810414,0.278966233965859,0.8121065556624334,0.7121500493644684,0.4917240337702051,1876.332610068939,1032.3185750775906,10.5677401024932
4,92,36602.0,1272.1086937588514,0.804368846694796,0.5980328083131822,0.28422759441942036,0.8190581711859379,0.70560470145009,0.4973601488532332,1878.487869515327,1033.8596524780066,2.6495401177030873
4,93,34664.0,1291.085353161738,0.7573850725397657,0.5338014721734577,0.26132359947134776,0.8744274381527978,0.7646857589757325,0.42618242651234206,1869.86112393261,1029.1192591737827,9.843376860999347
4,94,36037.0,1444.9848480983496,0.7582905479336756,0.5667531650546512,0.21688619389542546,0.7747806113666813,0.7516790189371166,0.4440586491350932,1864.596248300358,1031.3357105197435,5.712405096987974
4,95,36314.0,1454.1564209736036,0.74575923111677,0.5523293838502137,0.21580509937543144,0.7785490022919824,0.7485441737877576,0.4385342324808085,1866.6051660516605,1031.0976482899157,2.0229740870236164
4,96,36443.0,1586.7838379715733,0.7401246979020695,0.5467488822876346,0.1818814669607292,0.7270345978386044,0.7543354110025324,0.4257143729655995,1861.8164256510167,1029.675822517356,4.995360162417987
4,97,36392.0,1550.0559159102154,0.7441518076230983,0.555815196639939,0.19033605247884736,0.741459447608001,0.7600761768639174,0.42170389377381534,1857.470378105078,1031.5625686964167,4.737925750342716
4,98,37917.0,1530.3574311003802,0.7609882390719704,0.5846336499321574,0.20345018034160697,0.7541312749053405,0.7559494533723228,0.43320429587221176,1858.1914708442123,1032.486035287602,1.17165066614044
5,0,19217.0,1256.1320343559644,0.7556822650412898,0.539985388333146,0.153047017803345,0.9674772913660774,0.9232443931165679,0.25292978336003424,1673.8972264141125,1061.1412811573086,0.0
5,2,17961.0,1212.8954903232548,0.7262251334303736,0.596156399362719,0.1534241105737288,0.9433347961527797,0.9222494541058673,0.2575517117478438,1666.6122153554925,1059.376927787985,7.495620650490516
5,3,20779.0,1322.8954903232545,0.7011405047914698,0.5768419299317084,0.14920501998133862,0.9345474868584994,0.9253177091106554,0.252057537759151,1680.5744261032773,1064.7467154338515,14.959209482030074
5,5,21287.0,1277.688383542068,0.6427040246369373,0.5133851051514566,0.16386055880408143,0.9663168404191088,0.918993891328431,0.25076197536505496,1667.7692018602904,1065.3478179170386,12.819324947456233
5,6,20399.0,1269.1970055134198,0.7225232883505118,0.5573040461164386,0.15913315176621265,0.9742784541880832,0.9210993104834739,0.253576537993629,1674.9044561007893,1067.7690573067307,7.534869160028827
6,0,28147.0,1017.1097397793777,0.7838861503328042,0.5481188658669575,0.3419057077360905,0.9282908459415197,0.6837973143483562,0.5103259087729668,1143.5503250790493,1883.2333463601806,0.0
6,1,30534.0,1030.4406922210655,0.8061569331502798,0.5168333925760422,0.36136622915315697,0.9295417619354602,0.6278856148193455,0.5618277254604157,1161.6057837165126,1884.3578633654288,18.09044292172638
6,2,27931.0,923.0853531617383,0.8144098437135526,0.6062993835200139,0.4119197629769594,0.9242311362007203,0.5515423571022451,0.6307972687569399,1164.5395438759801,1883.611685940353,3.0271652454022924
6,3,26772.0,870.872149726142,0.8292909580893969,0.6243470149253731,0.44359013168488975,0.9223451774694186,0.55068142147302,0.6393640637785117,1165.3338562677425,1888.4025474376215,4.856262561035648
6,4,23688.0,759.9726547895301,0.8572979624334987,0.6797910807553235,0.5153975226475407,0.9277451750233549,0.4614724104806186,0.7087588623626515,1178.6161769672408,1890.6317544748397,13.46808847532212
6,5,22872.0,814.4579361637687,0.8291162183716377,0.5825776872134488,0.43328802604787625,0.9171047141682965,0.4815230337645724,0.6872433222111439,1176.3523522210562,1890.30351521511,2.2874972115973176
